Unit,Region,Station,Addr,Lat,Lon
"桃園市政府","桃園市","桃園市政府B1樓前棟餐廳","330桃園市桃園區縣府路1號1樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府2樓後棟右側民眾洽公區","330桃園市桃園區縣府路1號2樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府2樓走廊民眾洽公區","330桃園市桃園區縣府路1號2樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府3樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號3樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府3樓走廊民眾洽公區","330桃園市桃園區縣府路1號3樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府4樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號4樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府4樓走廊民眾洽公區","330桃園市桃園區縣府路1號4樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府5樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號5樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府5樓走廊民眾洽公區","330桃園市桃園區縣府路1號5樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府6樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號6樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府6樓走廊民眾洽公區","330桃園市桃園區縣府路1號6樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府7樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號7樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府7樓走廊民眾洽公區","330桃園市桃園區縣府路1號7樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府8樓前棟右側民眾洽公區1","330桃園市桃園區縣府路1號8樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府8樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號8樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府8樓走廊民眾洽公區","330桃園市桃園區縣府路1號8樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府9樓走廊民眾洽公區","330桃園市桃園區縣府路1號9樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府B2樓民眾洽公區","330桃園市桃園區縣府路1號B2樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府B2樓走廊民眾洽公區","330桃園市桃園區縣府路1號B2樓","24.99322","121.30102"
"桃園市政府","桃園市","桃園市政府文化局","330桃園市桃園區縣府路21號","24.994224","121.300521"
"勞動部","桃園市","行政院勞動部勞工保險局桃園辦事處洽公櫃台","330桃園市桃園區縣府路26號","24.992396","121.301854"
"交通部","桃園市","桃園府前郵局","330桃園市桃園區縣府路326-330號","24.992272","121.300512"
"桃園市政府","桃園市","桃園市政府警察局","330桃園市桃園區縣府路3號","24.993346","121.301897"
"桃園市政府","桃園市","桃園市桃園勞工育樂中心","330桃園市桃園區縣府路59號","24.993575","121.300186"
"桃園市政府","桃園市","桃園市桃園區公所","330桃園市桃園區縣府路7號","24.994693","121.301808"
"桃園市政府","桃園市","桃園建國公園長安街36號對面燈桿右前方","330桃園市桃園區長安街36號","24.955234","121.3162766"
"桃園市政府","桃園市","桃園建國公園長安街36號對面燈桿左前方","330桃園市桃園區長安街36號","24.955234","121.3162766"
"桃園市政府","桃園市","桃園陽明公園長沙街72號號誌桿右前方","330桃園市桃園區長沙街72號","24.980117","121.309004"
"桃園市政府","桃園市","桃園陽明公園長沙街72號號誌桿左前方","330桃園市桃園區長沙街72號","24.980117","121.309004"
"桃園市政府","桃園市","桃園福林公園陽明十一街口前燈桿","330桃園市桃園區陽明十一街84號","24.9809269","121.307013"
"衛生福利部","桃園市","桃園療養院-1樓兒童門診候診區","330桃園市桃園區龍壽街71號","24.9789509","121.269171"
"衛生福利部","桃園市","桃園療養院-1樓大廳","330桃園市桃園區龍壽街71號","24.9789509","121.269171"
"衛生福利部","桃園市","桃園療養院-1樓成人門診候診區","330桃園市桃園區龍壽街71號","24.9789509","121.269171"
"交通部","桃園市","桃園茄苳郵局","330桃園市桃園區龍安街12號","24.9872955","121.2818817"
"經濟部","桃園市","自來水公司龜山服務所","333桃園市龜山區光峰路2號","24.996427","121.34039"
"交通部","桃園市","龜山大崗郵局","333桃園市龜山區大崗村大湖56-1號","25.057537","121.360764"
"財政部","桃園市","彰化商業銀行東林口分行","333桃園市龜山區復興一路235號","25.057544","121.364384"
"交通部","桃園市","龜山樂善郵局","333桃園市龜山區復興街5號","25.061049","121.368027"
"教育部","桃園市","國立體育大學綜合體育館","333桃園市龜山區文化一路250號","25.034828","121.386606"
"交通部","桃園市","龜山長庚大學郵局","333桃園市龜山區文化一路259號","25.0334036","121.3875201"
"桃園市政府","桃園市","桃園市政府消防局坪頂分隊","333桃園市龜山區文化一路53之1號","25.057747","121.374078"
"經濟部","桃園市","林口工業區服務中心","333桃園市龜山區文化一路53號2樓","25.0574039","121.374066"
"財政部","桃園市","臺灣土地銀行林口分行","333桃園市龜山區文化二路109號1至3樓、109之1號","25.054493","121.369633"
"財政部","桃園市","華南商業銀行林口分行","333桃園市龜山區文化二路38-11號","25.057723","121.366096"
"財政部","桃園市","第一商業銀行(林口分行)","333桃園市龜山區文化二路76號","25.0561476","121.3676295"
"交通部","桃園市","龜山文化郵局","333桃園市龜山區文昌一街102號","25.057348","121.369889"
"經濟部","桃園市","台電公司林口訓練中心行政教學大樓大廳川堂","333桃園市龜山區文明路27號","25.0608","121.37915"
"交通部","桃園市","龜山郵局","333桃園市龜山區新路村22鄰豐美街2-1號","24.993209","121.334498"
"經濟部","桃園市","中油公司桃園縣龜山區林口工三站","333桃園市龜山區樂善村文化一路33號","25.061096","121.37036"
"交通部","桃園市","龜山民安街郵局","333桃園市龜山區民安街120號","24.989711","121.324644"
"金融監督管理委員會","桃園市","上海商銀南崁分行","333桃園市龜山區民生北路一段538號","25.043914","121.29763"
"桃園市政府","桃園市","桃園市龜山區衛生所","333桃園市龜山區自強南路103號","24.991572","121.33841"
"桃園市政府","桃園市","桃園市政府警察局龜山分局","333桃園市龜山區自強南路123號","24.99146","121.338131"
"桃園市政府","桃園市","桃園市立圖書館龜山分館4F","333桃園市龜山區自強南路97號4樓","24.991871","121.338609"
"桃園市政府","桃園市","桃園市龜山區戶政事務所","333桃園市龜山區自強南路99號","24.99199","121.338791"
"交通部","桃園市","龜山迴龍郵局","333桃園市龜山區萬壽路一段374、376號","25.01679","121.400589"
"桃園市政府","桃園市","桃園市政府消防局迴龍分隊","333桃園市龜山區萬壽路一段42號","25.020362","121.409311"
"財政部","桃園市","華南商業銀行龜山分行","333桃園市龜山區萬壽路二段1227號","24.993799","121.330733"
"桃園市政府","桃園市","桃園市政府消防局龜山分隊","333桃園市龜山區萬壽路二段639號","24.998952","121.344895"
"財政部","桃園市","第一商業銀行(迴龍分行)","333桃園市龜山區萬壽路１段161號","25.0182733","121.4071828"
"桃園市政府","桃園市","桃園市八德區公所一樓","334桃園市八德區中山路47號","24.929175","121.284599"
"桃園市政府","桃園市","桃園市政府消防局八德分隊","334桃園市八德區介壽路2段685巷10號","24.939779","121.298332"
"財政部","桃園市","臺灣土地銀行八德分行","334桃園市八德區介壽路一段702號","24.965965","121.300403"
"交通部","桃園市","八德大湳郵局","334桃園市八德區介壽路一段842號","24.96118","121.299492"
"桃園市政府","桃園市","桃園捷運綠線先導公車智慧站牌-大湳","334桃園市八德區介壽路一段934號","24.9589959","121.2991629"
"交通部","桃園市","八德更寮腳郵局","334桃園市八德區介壽路二段1030號","24.932914","121.297288"
"財政部","桃園市","彰化商業銀行八德分行","334桃園市八德區介壽路二段135號","24.954462","121.298897"
"財政部","桃園市","華南商業銀行八德分行","334桃園市八德區介壽路二段307號","24.949233","121.298245"
"桃園市政府","桃園市","八德區衛生所","334桃園市八德區介壽路二段361巷28號","24.950577","121.299019"
"桃園市政府","桃園市","桃園市政府八德區農民市集路燈064右向","334桃園市八德區介壽路與國道二號交叉口","24.97412","121.30284"
"桃園市政府","桃園市","桃園市政府八德區農民市集路燈064左向","334桃園市八德區介壽路與國道二號交叉口","24.97412","121.30284"
"桃園市政府","桃園市","桃園市政府八德區農民市集路燈068右向","334桃園市八德區介壽路與國道二號交叉口","24.974049","121.303275"
"桃園市政府","桃園市","桃園市政府八德區農民市集路燈068左向","334桃園市八德區介壽路與國道二號交叉口","24.974049","121.303275"
"財政部","桃園市","第一商業銀行(大湳分行)","334桃園市八德區介壽路１段919號","24.9600217","121.2997489"
"交通部","桃園市","八德麻園郵局","334桃園市八德區大和村介壽路二段298號","24.949655","121.297486"
"財政部","桃園市","兆豐國際商銀八德分行","334桃園市八德區大智路19號","24.964222","121.299499"
"桃園市政府","桃園市","桃園市政府消防局大湳分隊","334桃園市八德區建國路1133號","24.957542","121.297109"
"桃園市政府","桃園市","桃園市立圖書館建國閱覽室","334桃園市八德區建國路1199號3樓","24.957489","121.298654"
"交通部","桃園市","八德郵局","334桃園市八德區建國路18號","24.930997","121.284933"
"國軍退除役官兵輔導委員會","桃園市","國軍退除役官兵輔導委員會八德榮譽國民之家行政大樓一樓","334桃園市八德區榮興路1100號","24.938064","121.3045"
"交通部","桃園市","八德高城郵局","334桃園市八德區永豐路581號","24.975368","121.271452"
"桃園市政府","桃園市","桃園市政府警察局八德分局","334桃園市八德區興豐路1216號","24.938364","121.308538"
"國軍退除役官兵輔導委員會","桃園市","國軍退除役官兵輔導委員會桃園榮譽國民之家警衛室(榮民報到處)","334桃園市八德區興豐路1217號","24.938643","121.308308"
"桃園市政府","桃園市","八德埤塘生態公園","334桃園市八德區興豐路1315號","24.94155","121.311035"
"桃園市政府","桃園市","桃園市八德區戶政事務所","334桃園市八德區興豐路304巷2號","24.92915","121.286251"
"桃園市政府","桃園市","桃園市政府消防局茄苳分隊","334桃園市八德區茄苳路950號","24.976955","121.279449"
"財政部","桃園市","關務署基隆關桃園分關貿聯辦公室2樓","334桃園市八德區茄苳里中華路641號3樓(貿聯)","24.975691","121.267723"
"桃園市政府","桃園市","桃園市八德地政事務所","334桃園市八德區重慶街146號","24.956277","121.303031"
"桃園市政府","桃園市","桃園市大溪區衛生所","335桃園市大溪區仁愛路1號","24.884879","121.285436"
"交通部","桃園市","大溪崎頂郵局","335桃園市大溪區仁武里38鄰介壽路890號","24.900324","121.283728"
"桃園市政府","桃園市","桃園市政府消防局圳頂分隊","335桃園市大溪區介壽路740號","24.904966","121.284599"
"交通部","桃園市","大溪僑愛郵局","335桃園市大溪區僑愛里36鄰介壽路42、44號","24.922806","121.295022"
"交通部","桃園市","大溪南興郵局","335桃園市大溪區南興里24鄰仁和路二段126號","24.903393","121.26688"
"桃園市政府","桃園市","桃園市政府地方稅務局大溪分局","335桃園市大溪區員林路1段16號2樓","24.898699","121.283784"
"財政部","桃園市","財政部北區國稅局大溪稽徵所","335桃園市大溪區員林路一段16號1樓","24.8986666","121.2838084"
"桃園市政府","桃園市","桃園市原住民文化會館","335桃園市大溪區員林路一段29巷101號","24.896402","121.28174"
"財政部","桃園市","第一商業銀行(大溪分行)","335桃園市大溪區康莊路111號","24.8814819","121.2882359"
"桃園市政府","桃園市","桃園市大溪區戶政事務所","335桃園市大溪區康莊路181號四樓","24.879731","121.288652"
"交通部","桃園市","大溪郵局","335桃園市大溪區康莊路210號","24.879326","121.288397"
"桃園市政府","桃園市","桃園市大溪地政事務所","335桃園市大溪區康莊路95號","24.882237","121.288333"
"桃園市政府","桃園市","桃園客運大溪站","335桃園市大溪區得勝路1號(候車區)","24.881175","121.287854"
"桃園市政府","桃園市","經國紀念館","335桃園市大溪區復興路一段1097號","24.840365","121.294271"
"桃園市政府","桃園市","慈湖遊客中心","335桃園市大溪區復興路一段1268號","24.839836","121.292855"
"桃園市政府","桃園市","桃園市政府警察局大溪分局慈湖分駐所","335桃園市大溪區復興路一段1268號","24.839935","121.292946"
"經濟部","桃園市","經濟部水利署北區水資源局環翠樓遊客服務中心","335桃園市大溪區復興里環湖路1號","24.811633","121.24729"
"財政部","桃園市","華南商業銀行大溪分行","335桃園市大溪區慈湖路87號","24.882358","121.288998"
"經濟部","桃園市","自來水公司大溪營運所","335桃園市大溪區文化路211巷5號","24.876643","121.289972"
"桃園市政府","桃園市","桃園市大溪區公所民眾休息區","335桃園市大溪區普濟路11號","24.880597","121.287131"
"桃園市政府","桃園市","桃園市大溪區圖書館本館","335桃園市大溪區普濟路33號","24.882388","121.286144"
"桃園市政府","桃園市","大溪中正公園","335桃園市大溪區普濟路37號","24.884195","121.284467"
"桃園市政府","桃園市","大溪老街商圈普濟路39-1號前燈桿","335桃園市大溪區普濟路39-1號","24.8867122","121.2859805"
"桃園市政府","桃園市","大溪老街商圈普濟路39號前景觀燈桿","335桃園市大溪區普濟路39號","24.8867122","121.2859805"
"桃園市政府","桃園市","桃園市政府警察局大溪分局","335桃園市大溪區普濟路9號","24.88029","121.287263"
"桃園市政府","桃園市","桃園市政府消防局大溪分隊","335桃園市大溪區月眉里15鄰100號","24.889629","121.287947"
"桃園市政府","桃園市","大溪老街商圈登龍路58號右側電信桿","335桃園市大溪區登龍路58號","24.8827009","121.286179"
"交通部","桃園市","大溪員樹林郵局","335桃園市大溪區齋明街1號","24.885715","121.270263"
"桃園市政府","桃園市","拉拉山風景特定區","336桃園市復興區下巴陵29號","24.684177","121.396729"
"桃園市政府","桃園市","角板山行館","336桃園市復興區中正路133號之1","24.817369","121.350615"
"桃園市政府","桃園市","復興角板山商圈中正路139號對面燈桿右側","336桃園市復興區中正路139號","24.8199086","121.3510051"
"桃園市政府","桃園市","復興角板山商圈中正路139號對面燈桿左側","336桃園市復興區中正路139號","24.8199086","121.3510051"
"桃園市政府","桃園市","復興角板山商圈中正路168-1號前燈桿","336桃園市復興區中正路168-1號","24.8183941","121.351288"
"桃園市政府","桃園市","桃園市復興區圖書館","336桃園市復興區中正路168之2號","24.8184","121.3512"
"桃園市政府","桃園市","桃園市復興區公所","336桃園市復興區中正路20號","24.814655","121.350975"
"交通部","桃園市","復興郵局","336桃園市復興區澤仁村中正路62號","24.81569","121.351272"
"桃園市政府","桃園市","桃園市復興區戶政事務所","336桃園市復興區澤仁里14鄰中正路180號","24.822263","121.350775"
"桃園市政府","桃園市","桃園市政府消防局復興分隊","336桃園市復興區澤仁里中山路2號","24.814823","121.350904"
"桃園市政府","桃園市","桃園市復興區衛生所","336桃園市復興區澤仁里中正路25號","24.8151","121.351"
"桃園市政府","桃園市","桃園市政府警察局大溪分局復興分駐所","336桃園市復興區澤仁里中正路2號","24.814185","121.350963"
"交通部","桃園市","交通部公路總局第一區養護工程處復興工務段","336桃園市復興區羅浮村3鄰羅浮37號","24.798247","121.360924"
"桃園市政府","桃園市","小烏來風景特定區-天空步道","336桃園市復興區義盛村42號","24.778289","120.988108"
"桃園市政府","桃園市","桃園市政府消防局巴陵分隊","336桃園市復興區華陵村10鄰112號","24.670106","121.433601"
"桃園市政府","桃園市","三和圖書室","337桃園市大園區三石村三和路5號","25.073394","121.258249"
"桃園市政府","桃園市","桃園市大園區戶政事務所","337桃園市大園區中山北路162號","25.068438","121.195979"
"交通部","桃園市","大園郵局","337桃園市大園區中山北路85號","25.0660225","121.1969081"
"行政院農業委員會","桃園市","桃園機場檢疫櫃台第二航廈(入境)","337桃園市大園區中正國際機場航勤北路25號","25.085403","121.243141"
"行政院農業委員會","桃園市","桃園機場檢疫櫃台第二航廈(出境)","337桃園市大園區中正國際機場航勤北路25號","25.085403","121.243141"
"財政部","桃園市","華南商業銀行大園分行","337桃園市大園區中正東路108號","25.063054","121.200743"
"財政部","桃園市","臺灣土地銀行大園分行","337桃園市大園區中正東路53、55號1至3樓","25.06349","121.19935"
"桃園市政府","桃園市","桃園市政府警察局大園分局","337桃園市大園區中正西路13號","25.063343","121.195955"
"桃園市政府","桃園市","桃園市大園區衛生所","337桃園市大園區中正西路19號","25.067719","121.195679"
"經濟部","桃園市","大園工業區服務中心","337桃園市大園區內海村民生路101號1樓","25.071751","121.196096"
"桃園市政府","桃園市","桃園市政府消防局大園分隊","337桃園市大園區和平二街5號","25.062412","121.200228"
"交通部","桃園市","大園埔心街郵局","337桃園市大園區埔心村13鄰埔心街50號","25.0540479","121.225836"
"交通部","桃園市","大園航勤北路郵局","337桃園市大園區埔心村航勤北路20號","25.088053","121.244511"
"經濟部","桃園市","標準檢驗局新竹分局桃園機場辦事處商檢業務民眾洽公區","337桃園市大園區埔心村航勤北路7號","25.090399","121.246963"
"經濟部","桃園市","大園工業區服務中心-汙水廠","337桃園市大園區大工路51號1樓","25.077672","121.175512"
"桃園市政府","桃園市","大園區圖書館","337桃園市大園區大觀路118","25.066572","121.193447"
"經濟部","桃園市","自來水公司大園服務所","337桃園市大園區忠孝一街10號","25.06563","121.197998"
"財政部","桃園市","第一商業銀行(大園分行)","337桃園市大園區新生路63號","25.0651649","121.1996664"
"交通部","桃園市","大園果林郵局","337桃園市大園區果林村二鄰9-25號","25.075168","121.258863"
"桃園市政府","桃園市","大園竹圍漁港商圈漁業大樓前右側指標桿","337桃園市大園區沙崙村1鄰10號","25.1167238","121.245649"
"桃園市政府","桃園市","大園竹圍漁港商圈漁業大樓前左側燈桿","337桃園市大園區沙崙村1鄰10號","25.1167238","121.245649"
"桃園市政府","桃園市","大園竹圍漁港商圈港口7-3號前招牌桿","337桃園市大園區沙崙村1鄰港口7-3號","25.116714","121.245654"
"財政部","桃園市","臺北關(永儲快遞貨物專區)","337桃園市大園區海口村國際路三段932號(永儲快遞貨物專區)","25.106828","121.2406"
"桃園市政府","桃園市","桃園市大園區公所","337桃園市大園區田心村中正西路12號","25.063634","121.195316"
"桃園市政府","桃園市","桃園市政府消防局竹圍分隊","337桃園市大園區竹圍村11鄰海方厝33之23號","25.093528","121.231728"
"行政院農業委員會","桃園市","桃園機場檢疫櫃台第一航廈(出境)","337桃園市大園區臺灣桃園國際機場第一航廈防檢局出境檢查室","25.07639","121.22389"
"交通部","桃園市","台灣桃園國際機場郵局","337桃園市大園區臺灣桃園國際機場第二航廈一樓","25.07639","121.22389"
"財政部","桃園市","臺北關(華儲快遞貨物專區)","337桃園市大園區航勤北路10-1號(華儲快遞貨物專區)","25.088514","121.244538"
"行政院農業委員會","桃園市","行政院農業委員會動植物防疫檢疫局新竹分局(華儲機放倉申報檢疫櫃檯)","337桃園市大園區航勤北路10號(機邊驗放倉1F)","25.087231","121.242145"
"財政部","桃園市","關務署臺北關","337桃園市大園區航勤北路21號","25.0889211","121.2456285"
"行政院農業委員會","桃園市","行政院農業委員會動植物防疫檢疫局新竹分局(辦公大樓1F服務櫃檯)","337桃園市大園區航勤北路25號","25.084705","121.242059"
"內政部","桃園市","內政部警政署航空警察局","337桃園市大園區航勤北路27號","25.085343","121.242843"
"內政部","桃園市","內政部警政署航空警察局保安警察大隊","337桃園市大園區航勤北路27號","25.085343","121.242843"
"內政部","桃園市","內政部警政署航空警察局刑事警察大隊","337桃園市大園區航勤北路27號","25.085343","121.242843"
"內政部","桃園市","內政部警政署航空警察局安全檢查大隊","337桃園市大園區航勤北路27號","25.085343","121.242843"
"財政部","桃園市","臺北關(榮儲快遞貨物專區)","337桃園市大園區航勤北路8-1號(榮儲快遞貨物專區)","25.0883","121.244495"
"行政院農業委員會","桃園市","行政院農業委員會動植物防疫檢疫局新竹分局(榮儲機放倉申報檢疫櫃檯)","337桃園市大園區航勤北路8-1號(機邊驗放倉2F)","25.091788","121.248121"
"衛生福利部","桃園市","衛生福利部食品藥物管理署桃園機場民眾等候區","337桃園市大園區航勤北路8-1號4F","25.088592","121.244602"
"財政部","桃園市","兆豐國際商銀桃園機場分行","337桃園市大園區航站南路15號","25.076193","121.224003"
"交通部","桃園市","桃園國際機場第一航廈出境大廳一樓北側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈出境大廳一樓南側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈出境大廳三樓北側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈出境大廳三樓南側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈巴士站北側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈巴士站南側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈接機大廳北側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第一航廈接機大廳南側","337桃園市大園區航站南路15號","25.0811","121.237021"
"交通部","桃園市","桃園國際機場第二航廈出境大廳三樓北側","337桃園市大園區航站南路9號","25.077012","121.231976"
"交通部","桃園市","桃園國際機場第二航廈出境大廳三樓南側","337桃園市大園區航站南路9號","25.077012","121.231976"
"交通部","桃園市","桃園國際機場第二航廈客運巴士站","337桃園市大園區航站南路9號","25.077012","121.231976"
"交通部","桃園市","桃園國際機場第二航廈巡迴巴士站","337桃園市大園區航站南路9號","25.077012","121.231976"
"交通部","桃園市","桃園國際機場第二航廈接機大廳一樓北側","337桃園市大園區航站南路9號","25.077012","121.231976"
"交通部","桃園市","桃園國際機場第二航廈接機大廳一樓南側","337桃園市大園區航站南路9號","25.077012","121.231976"
"行政院農業委員會","桃園市","桃園機場檢疫櫃台第一航廈(入境)","337桃園市大園區航站南路9號","25.077012","121.231976"
"財政部","桃園市","臺北關(遠雄快遞貨物專區)","337桃園市大園區航翔路105號(遠雄快遞貨物專區)","25.09139","121.253228"
"桃園市政府","桃園市","桃園市政府消防局大竹分隊","338桃園市蘆竹區上興路188號","25.019234","121.260588"
"衛生福利部","桃園市","衛生福利部北區兒童之家","338桃園市蘆竹區中山路108巷36號","25.052629","121.300668"
"財政部","桃園市","第一商業銀行(南崁分行)","338桃園市蘆竹區中正路112號","25.0461736","121.2928928"
"桃園市政府","桃園市","桃園捷運綠線先導公車智慧站牌-南崁","338桃園市蘆竹區中正路295號","25.0474972","121.2918225"
"財政部","桃園市","兆豐國際商銀南崁分行","338桃園市蘆竹區中正路33號","25.040633","121.295881"
"桃園市政府","桃園市","桃園市蘆竹區公所(婦幼館)","338桃園市蘆竹區仁愛路1段2號","25.051323","121.293118"
"交通部","桃園市","蘆竹郵局","338桃園市蘆竹區南山路1段105號","25.054726","121.290858"
"交通部","桃園市","蘆竹山腳郵局","338桃園市蘆竹區南山路三段270、272號","25.084504","121.286241"
"桃園市政府","桃園市","桃園市蘆竹區公所1F","338桃園市蘆竹區南崁路150號1樓","25.059088","121.276488"
"桃園市政府","桃園市","桃園市蘆竹區公所2樓","338桃園市蘆竹區南崁路150號2樓","25.059088","121.276488"
"桃園市政府","桃園市","桃園市蘆竹區公所3F","338桃園市蘆竹區南崁路150號3樓","25.059088","121.276488"
"桃園市政府","桃園市","桃園市政府警察局蘆竹分局","338桃園市蘆竹區南崁路175巷10-2號","25.04736","121.293341"
"財政部","桃園市","臺灣銀行南崁分行","338桃園市蘆竹區南崁路1段81號","25.051177","121.288771"
"交通部","桃園市","蘆竹錦興郵局","338桃園市蘆竹區南崁路一段190號","25.053206","121.286315"
"財政部","桃園市","華南商業銀行南崁分行","338桃園市蘆竹區南崁路一段99號","25.051527","121.28799"
"財政部","桃園市","彰化商業銀行南崁分行","338桃園市蘆竹區南崁路二段5號、7號","25.055641","121.279736"
"交通部","桃園市","蘆竹光明郵局","338桃園市蘆竹區南福街187、189號","25.038619","121.293507"
"交通部","桃園市","蘆竹大竹郵局","338桃園市蘆竹區大竹路385號","25.020407","121.264733"
"桃園市政府","桃園市","桃園市政府消防局山腳分隊","338桃園市蘆竹區山腳村山腳37之7號","25.083558","121.287625"
"財政部","桃園市","關務署基隆關桃園分關南崁辦公室2樓","338桃園市蘆竹區新南路二段100號2樓(南崁)","25.03405","121.299934"
"財政部","桃園市","臺灣土地銀行南崁分行","338桃園市蘆竹區洛陽街16號","25.0456143","121.2922203"
"桃園市政府","桃園市","桃園市政府消防局蘆竹分隊","338桃園市蘆竹區錦中村2鄰錦溪路119號","25.054618","121.289406"
"桃園市政府","桃園市","桃園市蘆竹區衛生所","338桃園市蘆竹區長安路2段238號","25.063501","121.281102"
"桃園市政府","桃園市","桃園市蘆竹地政事務所","338桃園市蘆竹區長安路二段236號","25.063501","121.281102"
"桃園市政府","桃園市","桃園市蘆竹區戶政事務所","338桃園市蘆竹區長安路二段236號四樓","25.063967","121.281059"
"交通部","苗栗縣","臺鐵局竹南站候車室","350苗栗縣竹南鎮中山路166號","24.686632","120.880391"
"交通部","苗栗縣","臺鐵局竹南站第2月台電梯南側","350苗栗縣竹南鎮中山路166號","24.686632","120.880391"
"苗栗縣政府","苗栗縣","苗栗縣竹南鎮戶政事務所","350苗栗縣竹南鎮中正路110號","24.683918","120.873792"
"交通部","苗栗縣","竹南中港郵局","350苗栗縣竹南鎮中正路244號","24.683306","120.866848"
"財政部","苗栗縣","臺灣土地銀行竹南分行","350苗栗縣竹南鎮中正路62號1至4樓","24.683961","120.877687"
"苗栗縣政府","苗栗縣","苗栗縣竹南地政事務所","350苗栗縣竹南鎮中正路96號","24.683879","120.875128"
"交通部","苗栗縣","竹南頂埔郵局","350苗栗縣竹南鎮中華路129號","24.709328","120.923933"
"交通部","苗栗縣","竹南照南郵局","350苗栗縣竹南鎮光復路352號","24.691583","120.879794"
"苗栗縣政府","苗栗縣","苗北藝文中心","350苗栗縣竹南鎮公園路206號","24.690939","120.885916"
"財政部","苗栗縣","華南商業銀行竹南分行","350苗栗縣竹南鎮博愛街10號","24.686933","120.879586"
"經濟部","苗栗縣","竹南工業區服務中心","350苗栗縣竹南鎮和興路336號","24.710463","120.880637"
"經濟部","苗栗縣","中油公司竹南服務中心","350苗栗縣竹南鎮新南里東平路99號","24.6845489","120.882713"
"財政部","苗栗縣","第一商業銀行竹南分行","350苗栗縣竹南鎮民族街53號","24.684558","120.878186"
"交通部","苗栗縣","竹南郵局","350苗栗縣竹南鎮民族街86號","24.685917","120.878536"
"財政部","苗栗縣","彰化商業銀行竹南分行","350苗栗縣竹南鎮環市路2段110號1樓","24.686431","120.869535"
"苗栗縣政府","苗栗縣","苗栗縣政府稅務局竹南分局","350苗栗縣竹南鎮福德路135號","24.682946","120.875562"
"財政部","苗栗縣","財政部中區國稅局竹南稽徵所","350苗栗縣竹南鎮福德路135號","24.682924","120.876437"
"科技部","苗栗縣","科技部新竹科學工業園區管理局-竹南服務處","350苗栗縣竹南鎮科研路36號","24.706917","120.923286"
"財政部","苗栗縣","兆豐國際商銀竹南科學園區分行","350苗栗縣竹南鎮科研路36號1樓105室","24.706867","120.919776"
"苗栗縣政府","苗栗縣","竹南頂埔國小","350苗栗縣竹南鎮頂埔里2鄰110號","24.708202","120.923649"
"苗栗縣政府","苗栗縣","竹南瑞唐汽車保修中心","350苗栗縣竹南鎮頂埔里中華路336-2號","24.714525","120.921651"
"行政院海岸巡防署","苗栗縣","苗栗龍鳳漁港安檢所","350苗栗縣竹南鎮龍鳳里龍江街359巷5號","24.700005","120.85877"
"苗栗縣政府","苗栗縣","苗栗縣苗栗市戶政事務所","350苗栗縣苗栗市至公路555號","24.567421","120.810385"
"交通部","苗栗縣","頭份斗煥郵局","351苗栗縣頭份市中正二路157號","24.681548","120.944878"
"交通部","苗栗縣","頭份上公園郵局","351苗栗縣頭份市中正路221-1號","24.688381","120.914206"
"財政部","苗栗縣","臺灣銀行頭份分行","351苗栗縣頭份市中正路65號","24.685295","120.907856"
"財政部","苗栗縣","第一商業銀行(頭份分行)","351苗栗縣頭份市中正路67號","24.6837937","120.8773344"
"交通部","苗栗縣","頭份尖山郵局","351苗栗縣頭份市中華路87號","24.664266","120.879676"
